Altitude (m)	Latitude	Longitude	WindF (m/s)	T (¡ÆC)	Dir (¡Æ)	RH	Distance (km)	Time (s)	
+05471.629883	+35.851704	+128.818619	+31.835257	-09.270000	254.7	032.500000	+00.000000	1019	
+05478.220215	+35.851753	+128.818924	+31.844385	-09.320000	254.6	032.400002	+00.000000	1020	
+05483.290039	+35.851830	+128.819260	+31.847359	-09.340000	254.5	032.400002	+00.000000	1021	
+05488.540039	+35.851952	+128.819565	+31.876474	-09.340000	254.5	032.400002	+00.000000	1022	
+05493.600098	+35.852089	+128.819901	+31.927742	-09.410000	254.4	032.099998	+00.000000	1023	
+05499.450195	+35.852219	+128.820221	+31.999710	-09.460000	254.4	032.299999	+00.000000	1024	
+05505.479980	+35.852337	+128.820572	+32.085083	-09.480000	254.4	032.099998	+00.000000	1025	
+05513.140137	+35.852428	+128.820892	+32.169895	-09.500000	254.5	032.099998	+00.000000	1026	
+05521.490234	+35.852497	+128.821213	+32.233696	-09.570000	254.5	032.000000	+00.000000	1027	
+05527.879883	+35.852554	+128.821579	+32.259441	-09.620000	254.5	031.900000	+00.000000	1028	
+05531.959961	+35.852589	+128.821930	+32.228870	-09.640000	254.6	031.799999	+00.000000	1029	
+05536.729980	+35.852615	+128.822266	+32.183727	-09.690000	254.7	031.600000	+00.000000	1030	
+05539.240234	+35.852650	+128.822617	+32.167416	-09.690000	254.8	031.299999	+00.000000	1031	
+05544.859863	+35.852699	+128.822952	+32.185852	-09.640000	254.8	030.799999	+00.000000	1032	
+05550.140137	+35.852768	+128.823303	+32.210281	-09.660000	254.7	030.500000	+00.000000	1033	
+05556.209961	+35.852875	+128.823654	+32.219013	-09.690000	254.6	030.299999	+00.000000	1034	
+05561.209961	+35.852985	+128.823959	+32.211411	-09.730000	254.5	030.200001	+00.000000	1035	
+05566.970215	+35.853081	+128.824265	+32.184357	-09.800000	254.6	030.100000	+00.000000	1036	
+05574.240234	+35.853157	+128.824570	+32.158890	-09.850000	254.6	030.100000	+00.000000	1037	
+05580.959961	+35.853218	+128.824890	+32.153576	-09.920000	254.7	030.100000	+00.000000	1038	
+05587.279785	+35.853302	+128.825256	+32.180683	-09.960000	254.9	030.100000	+00.000000	1039	
+05590.339844	+35.853420	+128.825653	+32.234665	-10.020000	255.0	030.100000	+00.000000	1040	
+05593.399902	+35.853539	+128.826050	+32.292126	-10.080000	255.0	030.100000	+00.000000	1041	
+05598.810059	+35.853672	+128.826447	+32.326771	-10.100000	255.1	030.200001	+00.000000	1042	
+05605.279785	+35.853764	+128.826828	+32.336086	-10.150000	255.2	030.200001	+00.000000	1043	
+05611.160156	+35.853802	+128.827179	+32.335300	-10.190000	255.3	030.200001	+00.000000	1044	
+05613.919922	+35.853817	+128.827515	+32.337711	-10.240000	255.5	030.299999	+00.000000	1045	
+05618.819824	+35.853844	+128.827866	+32.353142	-10.280000	255.6	030.400000	+00.000000	1046	
+05624.870117	+35.853901	+128.828262	+32.394127	-10.310000	255.7	030.500000	+00.000000	1047	
+05628.089844	+35.853992	+128.828644	+32.451302	-10.310000	255.7	030.600000	+00.000000	1048	
+05633.089844	+35.854103	+128.829025	+32.519333	-10.380000	255.6	030.700001	+00.000000	1049	
+05639.149902	+35.854198	+128.829361	+32.588737	-10.420000	255.6	030.799999	+00.000000	1050	
+05643.500000	+35.854271	+128.829666	+32.664845	-10.490000	255.5	030.799999	+00.000000	1051	
+05647.240234	+35.854324	+128.829956	+32.733059	-10.520000	255.6	030.900000	+00.000000	1052	
+05652.509766	+35.854355	+128.830261	+32.801361	-10.590000	255.7	031.000000	+00.000000	1053	
+05659.069824	+35.854389	+128.830612	+32.882114	-10.650000	255.8	031.100000	+00.000000	1054	
+05664.979980	+35.854458	+128.830978	+32.962288	-10.680000	256.0	031.200001	+00.000000	1055	
+05668.470215	+35.854565	+128.831329	+33.033989	-10.700000	256.2	031.100000	+00.000000	1056	
+05672.689941	+35.854694	+128.831650	+33.082466	-10.790000	256.4	031.200001	+00.000000	1057	
+05680.259766	+35.854820	+128.832001	+33.098076	-10.840000	256.6	031.299999	+00.000000	1058	
+05688.069824	+35.854897	+128.832336	+33.093792	-10.910000	256.8	031.299999	+00.000000	1059	
+05691.700195	+35.854923	+128.832687	+33.082333	-10.910000	257.0	031.299999	+00.000000	1060	
+05693.370117	+35.854923	+128.833023	+33.064884	-10.980000	257.1	031.299999	+00.000000	1061	
+05698.149902	+35.854916	+128.833374	+33.038696	-11.020000	257.2	031.400000	+00.000000	1062	
+05705.830078	+35.854950	+128.833740	+33.023411	-11.070000	257.3	031.500000	+00.000000	1063	
+05710.250000	+35.855022	+128.834076	+33.012199	-11.070000	257.5	031.400000	+00.000000	1064	
+05712.529785	+35.855137	+128.834396	+33.006145	-11.090000	257.6	031.299999	+00.000000	1065	
+05716.500000	+35.855286	+128.834732	+33.018902	-11.190000	257.7	031.299999	+00.000000	1066	
+05724.439941	+35.855396	+128.835068	+33.050983	-11.230000	257.8	031.299999	+00.000000	1067	
+05731.009766	+35.855465	+128.835434	+33.102814	-11.260000	257.9	031.299999	+00.000000	1068	
+05735.770020	+35.855499	+128.835815	+33.172134	-11.280000	258.0	031.299999	+00.000000	1069	
+05741.549805	+35.855526	+128.836227	+33.241447	-11.330000	258.1	031.200001	+00.000000	1070	
+05746.930176	+35.855579	+128.836639	+33.309597	-11.370000	258.3	031.200001	+00.000000	1071	
+05752.020020	+35.855667	+128.837051	+33.383015	-11.370000	258.5	030.799999	+00.000000	1072	
+05757.200195	+35.855762	+128.837433	+33.485996	-11.400000	258.8	030.000000	+00.000000	1073	
+05764.689941	+35.855846	+128.837784	+33.603374	-11.440000	259.0	029.200001	+00.000000	1074	
+05769.250000	+35.855896	+128.838089	+33.730316	-11.440000	259.2	028.900000	+00.000000	1075	
+05774.100098	+35.855919	+128.838425	+33.822910	-11.440000	259.3	028.700001	+00.000000	1076	
+05777.910156	+35.855923	+128.838806	+33.898308	-11.470000	259.4	028.700001	+00.000000	1077	
+05782.790039	+35.855934	+128.839218	+33.963589	-11.470000	259.5	028.100000	+00.000000	1078	
+05789.660156	+35.855968	+128.839630	+34.048218	-11.470000	259.6	027.500000	+00.000000	1079	
+05798.000000	+35.856030	+128.840012	+34.138901	-11.470000	259.8	026.900000	+00.000000	1080	
+05803.459961	+35.856125	+128.840363	+34.246742	-11.450000	259.9	026.200001	+00.000000	1081	
+05808.120117	+35.856232	+128.840652	+34.354813	-11.470000	260.0	025.500000	+00.000000	1082	
+05814.700195	+35.856335	+128.840958	+34.454636	-11.470000	260.0	025.000000	+00.000000	1083	
+05822.509766	+35.856396	+128.841293	+34.514038	-11.490000	259.9	024.600000	+00.000000	1084	
+05826.339844	+35.856426	+128.841690	+34.550026	-11.520000	259.9	024.299999	+00.000000	1085	
+05828.850098	+35.856419	+128.842117	+34.566063	-11.560000	259.9	024.100000	+00.000000	1086	
+05833.620117	+35.856426	+128.842575	+34.602356	-11.630000	259.9	023.900000	+00.000000	1087	
+05839.810059	+35.856468	+128.843002	+34.647442	-11.660000	259.9	023.700001	+00.000000	1088	
+05843.750000	+35.856529	+128.843414	+34.703259	-11.660000	259.9	023.600000	+00.000000	1089	
+05848.990234	+35.856598	+128.843796	+34.745609	-11.660000	259.8	023.500000	+00.000000	1090	
+05855.500000	+35.856647	+128.844147	+34.791916	-11.700000	259.7	023.299999	+00.000000	1091	
+05860.000000	+35.856689	+128.844482	+34.829964	-11.700000	259.7	023.000000	+00.000000	1092	
+05866.049805	+35.856712	+128.844818	+34.864773	-11.770000	259.6	022.700001	+00.000000	1093	
+05873.000000	+35.856743	+128.845200	+34.915241	-11.770000	259.6	022.100000	+00.000000	1094	
+05878.830078	+35.856781	+128.845596	+34.983982	-11.770000	259.5	021.500000	+00.000000	1095	
+05882.399902	+35.856834	+128.846054	+35.084812	-11.770000	259.5	021.000000	+00.000000	1096	
+05887.560059	+35.856892	+128.846481	+35.188507	-11.820000	259.5	020.600000	+00.000000	1097	
+05892.979980	+35.856937	+128.846863	+35.288239	-11.800000	259.4	020.200001	+00.000000	1098	
+05898.169922	+35.856976	+128.847168	+35.370758	-11.820000	259.4	019.900000	+00.000000	1099	
+05902.540039	+35.857018	+128.847504	+35.418755	-11.840000	259.3	019.500000	+00.000000	1100	
+05909.790039	+35.857086	+128.847855	+35.439709	-11.800000	259.2	019.000000	+00.000000	1101	
+05916.649902	+35.857170	+128.848267	+35.443916	-11.800000	259.1	018.700001	+00.000000	1102	
+05922.259766	+35.857273	+128.848694	+35.450432	-11.820000	259.1	018.400000	+00.000000	1103	
+05926.649902	+35.857376	+128.849106	+35.467754	-11.850000	259.0	018.200001	+00.000000	1104	
+05931.430176	+35.857475	+128.849457	+35.485371	-11.870000	258.9	018.100000	+00.000000	1105	
+05934.870117	+35.857559	+128.849792	+35.503002	-11.890000	258.8	018.000000	+00.000000	1106	
+05941.899902	+35.857624	+128.850159	+35.507477	-11.920000	258.7	018.000000	+00.000000	1107	
+05946.689941	+35.857677	+128.850540	+35.512253	-11.940000	258.5	018.000000	+00.000000	1108	
+05951.109863	+35.857727	+128.850952	+35.517281	-11.940000	258.4	018.000000	+00.000000	1109	
+05958.600098	+35.857800	+128.851349	+35.522419	-12.010000	258.2	018.000000	+00.000000	1110	
+05965.109863	+35.857887	+128.851746	+35.533436	-12.060000	258.1	018.000000	+00.000000	1111	
+05971.669922	+35.857960	+128.852158	+35.567844	-12.080000	258.0	018.000000	+00.000000	1112	
+05978.899902	+35.858002	+128.852570	+35.625519	-12.170000	258.0	018.000000	+00.000000	1113	
+05981.350098	+35.858036	+128.852966	+35.697044	-12.200000	257.9	018.000000	+00.000000	1114	
+05986.709961	+35.858082	+128.853378	+35.773300	-12.240000	257.9	018.000000	+00.000000	1115	
+05990.970215	+35.858150	+128.853775	+35.850643	-12.270000	258.0	018.100000	+00.000000	1116	
+05995.660156	+35.858246	+128.854187	+35.914097	-12.340000	258.1	018.100000	+00.000000	1117	
+05999.660156	+35.858341	+128.854599	+35.961823	-12.410000	258.2	018.100000	+00.000000	1118	
+06004.750000	+35.858433	+128.854996	+36.014908	-12.430000	258.4	018.100000	+00.000000	1119	
+06010.709961	+35.858505	+128.855347	+36.070686	-12.500000	258.5	018.200001	+00.000000	1120	
+06015.979980	+35.858570	+128.855682	+36.133133	-12.530000	258.7	018.200001	+00.000000	1121	
+06023.109863	+35.858627	+128.856018	+36.202389	-12.600000	258.9	018.200001	+00.000000	1122	
+06030.390137	+35.858685	+128.856369	+36.263771	-12.670000	259.0	018.299999	+00.000000	1123	
+06039.200195	+35.858742	+128.856766	+36.321835	-12.690000	259.2	018.400000	+00.000000	1124	
+06045.430176	+35.858799	+128.857193	+36.361050	-12.740000	259.5	018.400000	+00.000000	1125	
+06049.529785	+35.858879	+128.857605	+36.394230	-12.760000	259.7	018.400000	+00.000000	1126	
+06053.410156	+35.858971	+128.857986	+36.420109	-12.780000	259.9	018.500000	+00.000000	1127	
+06056.180176	+35.859066	+128.858368	+36.446671	-12.810000	260.0	018.500000	+00.000000	1128	
+06061.729980	+35.859154	+128.858719	+36.461266	-12.860000	260.1	018.600000	+00.000000	1129	
+06066.180176	+35.859211	+128.859100	+36.468845	-12.830000	260.2	018.500000	+00.000000	1130	
+06071.509766	+35.859257	+128.859497	+36.451145	-12.860000	260.4	018.500000	+00.000000	1131	
+06074.819824	+35.859303	+128.859894	+36.417061	-12.830000	260.6	018.400000	+00.000000	1132	
+06081.870117	+35.859352	+128.860321	+36.378151	-12.900000	260.8	018.299999	+00.000000	1133	
+06091.529785	+35.859402	+128.860733	+36.340214	-12.930000	261.0	018.000000	+00.000000	1134	
+06094.569824	+35.859447	+128.861130	+36.316895	-12.900000	261.2	017.400000	+00.000000	1135	
+06100.850098	+35.859470	+128.861526	+36.318939	-12.950000	261.3	017.500000	+00.000000	1136	
+06105.410156	+35.859486	+128.861938	+36.322903	-13.000000	261.4	017.500000	+00.000000	1137	
+06110.339844	+35.859505	+128.862381	+36.315395	-13.090000	261.5	017.500000	+00.000000	1138	
+06114.870117	+35.859531	+128.862823	+36.299774	-13.120000	261.7	017.400000	+00.000000	1139	
+06122.379883	+35.859554	+128.863266	+36.272984	-13.140000	261.9	017.400000	+00.000000	1140	
+06128.509766	+35.859581	+128.863663	+36.236965	-13.190000	262.1	017.500000	+00.000000	1141	
+06132.580078	+35.859634	+128.864059	+36.228058	-13.160000	262.3	017.400000	+00.000000	1142	
+06136.430176	+35.859722	+128.864410	+36.242802	-13.230000	262.4	017.200001	+00.000000	1143	
+06141.959961	+35.859825	+128.864777	+36.289917	-13.210000	262.6	017.000000	+00.000000	1144	
+06149.839844	+35.859901	+128.865158	+36.341942	-13.260000	262.7	016.700001	+00.000000	1145	
+06155.709961	+35.859940	+128.865585	+36.367344	-13.330000	262.9	016.600000	+00.000000	1146	
+06158.379883	+35.859940	+128.866028	+36.338985	-13.350000	263.1	016.500000	+00.000000	1147	
+06160.890137	+35.859928	+128.866470	+36.276451	-13.400000	263.3	016.299999	+00.000000	1148	
+06168.140137	+35.859936	+128.866928	+36.214062	-13.500000	263.5	016.299999	+00.000000	1149	
+06174.430176	+35.859970	+128.867355	+36.160568	-13.540000	263.7	016.400000	+00.000000	1150	
+06181.500000	+35.860004	+128.867737	+36.125591	-13.590000	263.8	016.400000	+00.000000	1151	
+06189.779785	+35.860039	+128.868073	+36.088726	-13.610000	263.9	016.500000	+00.000000	1152	
+06195.819824	+35.860062	+128.868423	+36.044415	-13.690000	263.9	016.500000	+00.000000	1153	
+06201.459961	+35.860062	+128.868790	+35.972816	-13.710000	263.9	016.500000	+00.000000	1154	
+06208.189941	+35.860069	+128.869141	+35.864319	-13.760000	263.9	016.500000	+00.000000	1155	
+06212.314941	+35.860134	+128.869537	+35.745186	-13.795000	263.9	016.450001	+00.000000	1156	
+06216.439941	+35.860199	+128.869949	+35.632130	-13.830000	264.0	016.400000	+00.000000	1157	
+06220.310059	+35.860306	+128.870377	+35.561970	-13.880000	264.1	016.400000	+00.000000	1158	
+06226.040039	+35.860386	+128.870804	+35.521629	-13.950000	264.1	016.400000	+00.000000	1159	
+06232.060059	+35.860428	+128.871201	+35.492744	-13.950000	264.1	016.400000	+00.000000	1160	
+06235.149902	+35.860432	+128.871552	+35.446281	-14.000000	264.2	016.299999	+00.000000	1161	
+06237.020020	+35.860409	+128.871918	+35.385204	-14.020000	264.2	016.299999	+00.000000	1162	
+06242.430176	+35.860374	+128.872253	+35.317780	-14.070000	264.2	016.400000	+00.000000	1163	
+06250.700195	+35.860374	+128.872620	+35.257885	-14.140000	264.2	016.400000	+00.000000	1164	
+06255.069824	+35.860420	+128.873016	+35.227753	-14.140000	264.2	016.400000	+00.000000	1165	
+06258.580078	+35.860500	+128.873444	+35.218647	-14.120000	264.2	016.299999	+00.000000	1166	
+06264.419922	+35.860588	+128.873901	+35.217598	-14.220000	264.2	016.299999	+00.000000	1167	
+06273.299805	+35.860645	+128.874344	+35.226501	-14.340000	264.1	016.299999	+00.000000	1168	
+06281.919922	+35.860672	+128.874741	+35.239269	-14.340000	264.0	016.299999	+00.000000	1169	
+06285.709961	+35.860680	+128.875107	+35.255589	-14.410000	263.8	016.400000	+00.000000	1170	
+06288.290039	+35.860657	+128.875458	+35.270767	-14.510000	263.6	016.400000	+00.000000	1171	
+06292.459961	+35.860626	+128.875778	+35.300652	-14.550000	263.5	016.400000	+00.000000	1172	
+06300.310059	+35.860630	+128.876129	+35.339378	-14.580000	263.4	016.400000	+00.000000	1173	
+06305.729980	+35.860680	+128.876511	+35.385765	-14.600000	263.3	016.400000	+00.000000	1174	
+06309.379883	+35.860752	+128.876907	+35.435795	-14.650000	263.3	016.400000	+00.000000	1175	
+06314.410156	+35.860832	+128.877304	+35.491508	-14.680000	263.2	016.400000	+00.000000	1176	
+06318.339844	+35.860889	+128.877686	+35.558678	-14.820000	263.1	016.500000	+00.000000	1177	
+06323.270020	+35.860909	+128.878036	+35.634163	-14.840000	263.0	016.500000	+00.000000	1178	
+06329.270020	+35.860909	+128.878387	+35.699604	-14.850000	262.9	016.600000	+00.000000	1179	
+06336.770020	+35.860909	+128.878799	+35.744682	-14.920000	262.9	016.700001	+00.000000	1180	
+06342.399902	+35.860916	+128.879211	+35.768856	-14.970000	262.9	016.700001	+00.000000	1181	
+06348.669922	+35.860958	+128.879639	+35.782070	-14.990000	263.0	016.700001	+00.000000	1182	
+06354.169922	+35.861019	+128.880035	+35.798294	-15.040000	263.1	016.500000	+00.000000	1183	
+06357.640137	+35.861092	+128.880402	+35.820408	-15.090000	263.1	016.200001	+00.000000	1184	
+06362.080078	+35.861145	+128.880737	+35.858570	-15.140000	263.1	016.100000	+00.000000	1185	
+06369.049805	+35.861198	+128.881104	+35.913849	-15.210000	263.1	016.100000	+00.000000	1186	
+06375.240234	+35.861240	+128.881500	+35.960327	-15.230000	263.1	016.100000	+00.000000	1187	
+06377.490234	+35.861286	+128.881943	+35.994228	-15.210000	263.1	016.100000	+00.000000	1188	
+06382.830078	+35.861332	+128.882370	+36.011662	-15.280000	263.1	016.100000	+00.000000	1189	
+06387.770020	+35.861382	+128.882797	+36.028622	-15.280000	263.1	015.800000	+00.000000	1190	
+06393.819824	+35.861439	+128.883209	+36.067303	-15.280000	263.1	015.600000	+00.000000	1191	
+06400.419922	+35.861500	+128.883621	+36.143887	-15.310000	263.1	015.500000	+00.000000	1192	
+06406.040039	+35.861553	+128.884033	+36.230824	-15.310000	263.0	015.400000	+00.000000	1193	
+06410.470215	+35.861618	+128.884430	+36.327755	-15.380000	262.8	015.300000	+00.000000	1194	
+06414.509766	+35.861694	+128.884796	+36.433346	-15.380000	262.7	015.300000	+00.000000	1195	
+06421.500000	+35.861771	+128.885178	+36.529297	-15.480000	262.6	015.200000	+00.000000	1196	
+06431.790039	+35.861828	+128.885559	+36.607410	-15.550000	262.5	015.300000	+00.000000	1197	
+06434.580078	+35.861874	+128.885971	+36.683990	-15.530000	262.5	014.800000	+00.000000	1198	
+06441.200195	+35.861904	+128.886383	+36.771557	-15.600000	262.5	014.900000	+00.000000	1199	
+06447.410156	+35.861931	+128.886810	+36.870239	-15.650000	262.5	015.200000	+00.000000	1200	
+06453.979980	+35.861950	+128.887253	+36.961014	-15.650000	262.4	015.400000	+00.000000	1201	
+06457.140137	+35.861958	+128.887680	+37.018887	-15.680000	262.3	015.600000	+00.000000	1202	
+06460.319824	+35.861958	+128.888107	+37.011166	-15.700000	262.3	015.600000	+00.000000	1203	
+06465.439941	+35.861958	+128.888519	+37.000244	-15.780000	262.3	015.700000	+00.000000	1204	
+06471.209961	+35.861973	+128.888916	+36.991013	-15.800000	262.3	015.800000	+00.000000	1205	
+06476.399902	+35.862007	+128.889282	+36.996304	-15.850000	262.3	015.900000	+00.000000	1206	
+06482.310059	+35.862053	+128.889664	+37.026367	-15.900000	262.3	015.900000	+00.000000	1207	
+06488.450195	+35.862087	+128.890030	+37.066463	-15.920000	262.4	016.100000	+00.000000	1208	
+06494.560059	+35.862141	+128.890411	+37.099129	-15.970000	262.4	016.200001	+00.000000	1209	
+06500.620117	+35.862190	+128.890823	+37.121788	-16.020000	262.4	016.200001	+00.000000	1210	
+06505.419922	+35.862247	+128.891235	+37.130520	-16.049999	262.5	016.299999	+00.000000	1211	
+06511.359863	+35.862282	+128.891647	+37.143490	-16.100000	262.6	016.200001	+00.000000	1212	
+06515.930176	+35.862305	+128.892075	+37.168858	-16.170000	262.7	016.200001	+00.000000	1213	
+06520.140137	+35.862347	+128.892517	+37.228992	-16.190001	262.9	016.200001	+00.000000	1214	
+06524.959961	+35.862404	+128.892929	+37.281799	-16.240000	263.0	016.100000	+00.000000	1215	
+06529.290039	+35.862480	+128.893326	+37.317703	-16.270000	262.9	016.000000	+00.000000	1216	
+06535.609863	+35.862549	+128.893723	+37.334579	-16.320000	262.9	015.900000	+00.000000	1217	
+06539.939941	+35.862598	+128.894135	+37.333187	-16.370001	262.8	015.800000	+00.000000	1218	
+06546.279785	+35.862644	+128.894562	+37.323822	-16.389999	262.8	015.600000	+00.000000	1219	
+06554.330078	+35.862682	+128.895004	+37.327278	-16.490000	262.7	015.100000	+00.000000	1220	
+06560.549805	+35.862728	+128.895416	+37.320362	-16.540001	262.7	014.800000	+00.000000	1221	
+06568.870117	+35.862797	+128.895828	+37.321613	-16.639999	262.7	014.600000	+00.000000	1222	
+06573.729980	+35.862873	+128.896225	+37.319237	-16.670000	262.6	014.400000	+00.000000	1223	
+06577.709961	+35.862938	+128.896591	+37.313206	-16.690001	262.5	014.200000	+00.000000	1224	
+06582.720215	+35.862980	+128.896912	+37.311672	-16.740000	262.4	014.100000	+00.000000	1225	
+06588.430176	+35.862999	+128.897278	+37.316082	-16.820000	262.3	014.000000	+00.000000	1226	
+06593.859863	+35.863014	+128.897690	+37.326542	-16.870001	262.3	013.900000	+00.000000	1227	
+06598.680176	+35.863056	+128.898148	+37.352005	-16.870001	262.3	013.800000	+00.000000	1228	
+06602.109863	+35.863113	+128.898621	+37.392292	-16.920000	262.4	013.600000	+00.000000	1229	
+06607.040039	+35.863190	+128.899094	+37.437775	-16.959999	262.5	013.400000	+00.000000	1230	
+06614.029785	+35.863243	+128.899551	+37.488701	-17.040001	262.6	013.200000	+00.000000	1231	
+06621.270020	+35.863277	+128.899979	+37.549057	-17.110001	262.6	013.000000	+00.000000	1232	
+06625.189941	+35.863293	+128.900375	+37.608547	-17.090000	262.7	012.800000	+00.000000	1233	
+06630.589844	+35.863285	+128.900772	+37.670143	-17.120001	262.8	012.600000	+00.000000	1234	
+06637.830078	+35.863274	+128.901169	+37.740948	-17.139999	262.9	012.300000	+00.000000	1235	
+06645.930176	+35.863293	+128.901581	+37.813381	-17.139999	263.0	012.000000	+00.000000	1236	
+06652.419922	+35.863350	+128.901978	+37.892654	-17.170000	263.1	011.700000	+00.000000	1237	
+06656.140137	+35.863445	+128.902374	+37.983143	-17.170000	263.3	011.400000	+00.000000	1238	
+06658.660156	+35.863560	+128.902756	+38.073029	-17.240000	263.5	011.200000	+00.000000	1239	
+06664.709961	+35.863651	+128.903152	+38.156544	-17.219999	263.6	011.100000	+00.000000	1240	
+06671.089844	+35.863689	+128.903564	+38.228905	-17.240000	263.7	011.100000	+00.000000	1241	
+06675.240234	+35.863697	+128.903992	+38.278900	-17.240000	263.7	011.100000	+00.000000	1242	
+06678.750000	+35.863674	+128.904419	+38.299438	-17.320000	263.7	011.000000	+00.000000	1243	
+06686.189941	+35.863667	+128.904816	+38.316002	-17.389999	263.7	011.100000	+00.000000	1244	
+06691.569824	+35.863705	+128.905212	+38.335136	-17.420000	263.8	011.100000	+00.000000	1245	
+06695.339844	+35.863754	+128.905594	+38.344666	-17.440001	263.8	011.100000	+00.000000	1246	
+06701.439941	+35.863819	+128.905975	+38.345043	-17.490000	263.7	011.200000	+00.000000	1247	
+06709.180176	+35.863869	+128.906372	+38.348423	-17.540001	263.7	011.200000	+00.000000	1248	
+06716.270020	+35.863926	+128.906799	+38.339558	-17.590000	263.5	011.100000	+00.000000	1249	
+06721.870117	+35.863979	+128.907272	+38.335964	-17.620001	263.4	011.200000	+00.000000	1250	
+06728.500000	+35.864006	+128.907761	+38.333221	-17.690001	263.2	011.200000	+00.000000	1251	
+06736.319824	+35.864017	+128.908234	+38.343513	-17.750000	263.1	011.300000	+00.000000	1252	
+06740.540039	+35.864029	+128.908691	+38.363235	-17.799999	263.0	011.400000	+00.000000	1253	
+06744.750000	+35.864052	+128.909149	+38.418308	-17.799999	262.9	011.400000	+00.000000	1254	
+06749.279785	+35.864086	+128.909607	+38.476540	-17.820000	262.8	011.500000	+00.000000	1255	
+06755.379883	+35.864120	+128.910065	+38.536732	-17.900000	262.7	011.500000	+00.000000	1256	
+06758.680176	+35.864155	+128.910492	+38.614620	-17.900000	262.5	011.500000	+00.000000	1257	
+06764.419922	+35.864166	+128.910934	+38.724724	-17.980000	262.3	011.600000	+00.000000	1258	
+06771.319824	+35.864174	+128.911331	+38.844082	-18.070000	262.2	011.700000	+00.000000	1259	
+06777.709961	+35.864204	+128.911713	+38.969913	-18.110001	262.1	011.800000	+00.000000	1260	
+06784.080078	+35.864265	+128.912109	+39.072914	-18.150000	262.1	011.900000	+00.000000	1261	
+06789.735352	+35.864342	+128.912506	+39.162476	-18.184999	262.2	012.049999	+00.000000	1262	
+06795.390137	+35.864418	+128.912918	+39.232372	-18.219999	262.2	012.200000	+00.000000	1263	
+06802.549805	+35.864502	+128.913376	+39.294891	-18.219999	262.2	012.300000	+00.000000	1264	
+06810.629883	+35.864567	+128.913834	+39.341511	-18.270000	262.1	012.400000	+00.000000	1265	
+06817.040039	+35.864609	+128.914291	+39.389290	-18.309999	262.0	012.400000	+00.000000	1266	
+06821.490234	+35.864632	+128.914688	+39.432476	-18.290001	262.0	012.300000	+00.000000	1267	
+06825.979980	+35.864635	+128.915070	+39.461346	-18.309999	261.9	012.300000	+00.000000	1268	
+06833.100098	+35.864677	+128.915421	+39.457878	-18.400000	261.9	012.300000	+00.000000	1269	
+06840.970215	+35.864746	+128.915817	+39.432655	-18.420000	261.9	012.300000	+00.000000	1270	
+06844.839844	+35.864838	+128.916260	+39.407673	-18.490000	261.9	012.300000	+00.000000	1271	
+06846.750000	+35.864941	+128.916702	+39.395947	-18.549999	261.9	012.300000	+00.000000	1272	
+06850.870117	+35.865055	+128.917145	+39.385979	-18.530001	261.8	012.300000	+00.000000	1273	
+06856.810059	+35.865154	+128.917587	+39.379761	-18.549999	261.7	012.300000	+00.000000	1274	
+06863.589844	+35.865219	+128.918030	+39.384850	-18.570000	261.6	012.200000	+00.000000	1275	
+06867.209961	+35.865269	+128.918472	+39.388729	-18.530001	261.6	012.200000	+00.000000	1276	
+06872.370117	+35.865314	+128.918900	+39.384010	-18.600000	261.6	012.100000	+00.000000	1277	
+06876.209961	+35.865364	+128.919327	+39.377560	-18.600000	261.6	012.100000	+00.000000	1278	
+06881.100098	+35.865440	+128.919769	+39.368950	-18.620001	261.7	012.300000	+00.000000	1279	
+06884.899902	+35.865517	+128.920197	+39.358326	-18.660000	261.8	012.600000	+00.000000	1280	
+06890.270020	+35.865582	+128.920654	+39.345932	-18.680000	261.8	013.000000	+00.000000	1281	
+06895.950195	+35.865623	+128.921097	+39.336403	-18.730000	261.8	013.300000	+00.000000	1282	
+06900.589844	+35.865635	+128.921524	+39.336452	-18.820000	261.8	013.500000	+00.000000	1283	
+06904.700195	+35.865635	+128.921936	+39.355091	-18.860001	261.8	013.600000	+00.000000	1284	
+06910.899902	+35.865643	+128.922363	+39.382744	-18.930000	261.8	013.800000	+00.000000	1285	
+06917.950195	+35.865662	+128.922806	+39.392605	-18.990000	261.9	013.800000	+00.000000	1286	
+06924.120117	+35.865704	+128.923248	+39.401203	-19.040001	262.0	014.100000	+00.000000	1287	
+06929.970215	+35.865761	+128.923721	+39.403732	-19.100000	262.1	014.400000	+00.000000	1288	
+06936.250000	+35.865845	+128.924210	+39.402458	-19.139999	262.3	014.700000	+00.000000	1289	
+06942.270020	+35.865936	+128.924667	+39.398144	-19.230000	262.4	015.500000	+00.000000	1290	
+06950.490234	+35.865997	+128.925110	+39.403889	-19.250000	262.4	016.200001	+00.000000	1291	
+06954.430176	+35.866032	+128.925537	+39.426495	-19.250000	262.5	016.299999	+00.000000	1292	
+06956.830078	+35.866032	+128.925949	+39.443996	-19.320000	262.5	016.500000	+00.000000	1293	
+06961.740234	+35.866005	+128.926376	+39.452183	-19.379999	262.6	016.700001	+00.000000	1294	
+06967.990234	+35.866001	+128.926834	+39.454926	-19.430000	262.7	016.700001	+00.000000	1295	
+06973.009766	+35.866032	+128.927261	+39.441639	-19.490000	262.8	016.600000	+00.000000	1296	
