Altitude (m)	Latitude	Longitude	WindF (m/s)	T (¡ÆC)	Dir (¡Æ)	RH	Distance (km)	Time (s)	
+03490.719971	+35.831387	+128.765671	+25.560526	-15.540000	267.4	072.500000	+00.000000	930	
+03493.500000	+35.831406	+128.765976	+25.576500	-15.570000	267.4	072.400002	+00.000000	931	
+03495.580078	+35.831421	+128.766266	+25.595659	-15.570000	267.4	072.400002	+00.000000	932	
+03498.350098	+35.831429	+128.766541	+25.615192	-15.590000	267.4	072.400002	+00.000000	933	
+03501.260010	+35.831429	+128.766815	+25.632275	-15.640000	267.4	072.500000	+00.000000	934	
+03503.989990	+35.831429	+128.767090	+25.650932	-15.640000	267.4	072.500000	+00.000000	935	
+03506.919922	+35.831436	+128.767349	+25.673641	-15.660000	267.5	072.400002	+00.000000	936	
+03509.610107	+35.831444	+128.767624	+25.696625	-15.640000	267.5	072.000000	+00.000000	937	
+03512.419922	+35.831455	+128.767899	+25.721786	-15.640000	267.6	071.599998	+00.000000	938	
+03515.770020	+35.831463	+128.768173	+25.742605	-15.660000	267.6	071.400002	+00.000000	939	
+03519.270020	+35.831463	+128.768448	+25.764574	-15.690000	267.7	071.099998	+00.000000	940	
+03523.600098	+35.831470	+128.768738	+25.794004	-15.660000	267.7	071.000000	+00.000000	941	
+03527.729980	+35.831474	+128.769012	+25.826931	-15.740000	267.8	070.900002	+00.000000	942	
+03532.590088	+35.831478	+128.769302	+25.866436	-15.760000	267.8	070.800003	+00.000000	943	
+03537.179932	+35.831486	+128.769577	+25.911240	-15.810000	267.9	070.800003	+00.000000	944	
+03542.060059	+35.831486	+128.769852	+25.959995	-15.860000	267.9	070.900002	+00.000000	945	
+03547.000000	+35.831486	+128.770111	+26.009583	-15.880000	268.0	070.900002	+00.000000	946	
+03552.120117	+35.831486	+128.770370	+26.055897	-15.880000	268.0	070.800003	+00.000000	947	
+03557.479980	+35.831497	+128.770645	+26.105793	-15.930000	268.1	070.900002	+00.000000	948	
+03562.350098	+35.831505	+128.770935	+26.160557	-16.010000	268.1	071.000000	+00.000000	949	
+03567.090088	+35.831509	+128.771210	+26.222351	-16.030001	268.1	071.099998	+00.000000	950	
+03571.120117	+35.831520	+128.771484	+26.284752	-16.080000	268.2	071.199997	+00.000000	951	
+03574.300049	+35.831539	+128.771759	+26.345203	-16.110001	268.2	071.300003	+00.000000	952	
+03578.409912	+35.831566	+128.772049	+26.403133	-16.160000	268.2	071.400002	+00.000000	953	
+03582.800049	+35.831589	+128.772354	+26.460924	-16.230000	268.3	071.500000	+00.000000	954	
+03587.719971	+35.831608	+128.772659	+26.516500	-16.250000	268.3	071.500000	+00.000000	955	
+03592.389893	+35.831612	+128.772964	+26.571671	-16.280001	268.3	071.699997	+00.000000	956	
+03596.419922	+35.831612	+128.773270	+26.629354	-16.330000	268.3	071.800003	+00.000000	957	
+03601.060059	+35.831615	+128.773560	+26.689030	-16.330000	268.3	072.099998	+00.000000	958	
+03605.600098	+35.831615	+128.773880	+26.747812	-16.280001	268.3	072.500000	+00.000000	959	
+03608.540039	+35.831623	+128.774170	+26.802349	-16.330000	268.3	072.800003	+00.000000	960	
+03611.270020	+35.831623	+128.774475	+26.854387	-16.299999	268.3	073.099998	+00.000000	961	
+03613.810059	+35.831635	+128.774765	+26.908165	-16.330000	268.3	073.300003	+00.000000	962	
+03617.250000	+35.831646	+128.775055	+26.958244	-16.330000	268.3	073.500000	+00.000000	963	
+03621.010010	+35.831657	+128.775330	+27.007879	-16.400000	268.3	073.699997	+00.000000	964	
+03623.219971	+35.831665	+128.775635	+27.057991	-16.379999	268.3	073.800003	+00.000000	965	
+03625.989990	+35.831669	+128.775955	+27.103743	-16.379999	268.2	074.000000	+00.000000	966	
+03629.209961	+35.831673	+128.776245	+27.151733	-16.400000	268.2	074.099998	+00.000000	967	
+03631.790039	+35.831673	+128.776550	+27.197023	-16.450001	268.2	074.300003	+00.000000	968	
+03634.560059	+35.831673	+128.776855	+27.243309	-16.500000	268.2	074.400002	+00.000000	969	
+03637.899902	+35.831669	+128.777145	+27.289938	-16.480000	268.2	074.500000	+00.000000	970	
+03640.729980	+35.831665	+128.777466	+27.333614	-16.530001	268.1	074.599998	+00.000000	971	
+03643.959961	+35.831673	+128.777786	+27.378389	-16.549999	268.1	074.699997	+00.000000	972	
+03646.969971	+35.831692	+128.778076	+27.416655	-16.549999	268.1	074.699997	+00.000000	973	
+03649.639893	+35.831715	+128.778397	+27.457857	-16.580000	268.1	074.800003	+00.000000	974	
+03652.590088	+35.831726	+128.778702	+27.497787	-16.580000	268.0	074.699997	+00.000000	975	
+03655.449951	+35.831734	+128.779007	+27.533936	-16.600000	268.0	074.699997	+00.000000	976	
+03658.719971	+35.831738	+128.779327	+27.574194	-16.629999	268.0	074.699997	+00.000000	977	
+03661.469971	+35.831738	+128.779633	+27.612961	-16.650000	268.0	074.800003	+00.000000	978	
+03663.840088	+35.831738	+128.779953	+27.650656	-16.670000	268.0	074.699997	+00.000000	979	
+03666.639893	+35.831738	+128.780258	+27.684320	-16.700001	268.0	074.500000	+00.000000	980	
+03669.459961	+35.831734	+128.780548	+27.713217	-16.719999	268.0	074.400002	+00.000000	981	
+03672.310059	+35.831738	+128.780853	+27.743870	-16.750000	268.0	074.400002	+00.000000	982	
+03674.870117	+35.831741	+128.781158	+27.772415	-16.750000	268.0	074.400002	+00.000000	983	
+03677.580078	+35.831760	+128.781448	+27.801121	-16.770000	268.0	074.400002	+00.000000	984	
+03680.250000	+35.831768	+128.781769	+27.828194	-16.799999	268.0	074.400002	+00.000000	985	
+03682.870117	+35.831776	+128.782089	+27.855719	-16.820000	268.0	074.500000	+00.000000	986	
+03685.540039	+35.831795	+128.782394	+27.880104	-16.850000	268.0	074.500000	+00.000000	987	
+03687.899902	+35.831806	+128.782715	+27.900961	-16.870001	267.9	074.599998	+00.000000	988	
+03690.409912	+35.831810	+128.783020	+27.916187	-16.900000	267.9	074.599998	+00.000000	989	
+03693.340088	+35.831810	+128.783340	+27.931669	-16.920000	267.9	074.699997	+00.000000	990	
+03696.040039	+35.831806	+128.783646	+27.947582	-16.950001	267.9	074.800003	+00.000000	991	
+03698.620117	+35.831806	+128.783936	+27.966251	-17.000000	267.9	074.800003	+00.000000	992	
+03701.540039	+35.831810	+128.784241	+27.988056	-16.969999	267.8	074.900002	+00.000000	993	
+03703.870117	+35.831829	+128.784546	+28.012356	-17.020000	267.8	075.000000	+00.000000	994	
+03706.570068	+35.831844	+128.784836	+28.039684	-17.049999	267.8	075.300003	+00.000000	995	
+03709.669922	+35.831863	+128.785141	+28.066002	-17.020000	267.8	075.900002	+00.000000	996	
+03712.840088	+35.831875	+128.785446	+28.090464	-17.049999	267.8	076.599998	+00.000000	997	
+03716.030029	+35.831894	+128.785751	+28.113802	-17.100000	267.7	077.099998	+00.000000	998	
+03719.229980	+35.831902	+128.786087	+28.139505	-17.150000	267.7	077.300003	+00.000000	999	
+03722.820068	+35.831894	+128.786407	+28.167574	-17.150000	267.7	077.599998	+00.000000	1000	
+03726.149902	+35.831894	+128.786713	+28.197067	-17.200001	267.7	077.900002	+00.000000	1001	
+03728.810059	+35.831902	+128.787033	+28.224543	-17.219999	267.6	078.000000	+00.000000	1002	
+03731.560059	+35.831917	+128.787338	+28.248533	-17.219999	267.6	077.699997	+00.000000	1003	
+03734.889893	+35.831936	+128.787674	+28.269258	-17.219999	267.5	077.099998	+00.000000	1004	
+03737.629883	+35.831966	+128.787994	+28.287573	-17.250000	267.5	076.500000	+00.000000	1005	
+03741.030029	+35.831989	+128.788315	+28.304419	-17.250000	267.5	076.000000	+00.000000	1006	
+03744.000000	+35.832005	+128.788620	+28.318171	-17.250000	267.4	075.599998	+00.000000	1007	
+03747.060059	+35.832012	+128.788940	+28.331505	-17.270000	267.4	075.300003	+00.000000	1008	
+03749.959961	+35.832020	+128.789261	+28.345007	-17.299999	267.3	075.099998	+00.000000	1009	
+03753.639893	+35.832024	+128.789566	+28.358212	-17.299999	267.3	074.800003	+00.000000	1010	
+03757.129883	+35.832031	+128.789856	+28.375147	-17.350000	267.3	074.500000	+00.000000	1011	
+03760.239990	+35.832039	+128.790176	+28.389849	-17.370001	267.2	074.400002	+00.000000	1012	
+03763.250000	+35.832054	+128.790482	+28.404181	-17.370001	267.2	073.900002	+00.000000	1013	
+03765.909912	+35.832066	+128.790802	+28.418261	-17.400000	267.1	073.500000	+00.000000	1014	
+03768.760010	+35.832077	+128.791107	+28.431946	-17.400000	267.1	072.900002	+00.000000	1015	
+03772.379883	+35.832096	+128.791428	+28.445507	-17.400000	267.1	072.400002	+00.000000	1016	
+03776.159912	+35.832115	+128.791748	+28.462189	-17.450001	267.0	072.199997	+00.000000	1017	
+03780.290039	+35.832138	+128.792053	+28.482210	-17.469999	267.0	071.900002	+00.000000	1018	
+03784.260010	+35.832161	+128.792374	+28.503847	-17.469999	267.0	071.599998	+00.000000	1019	
+03787.550049	+35.832180	+128.792694	+28.525032	-17.520000	266.9	071.400002	+00.000000	1020	
+03790.830078	+35.832207	+128.793045	+28.544777	-17.549999	266.9	071.199997	+00.000000	1021	
+03794.169922	+35.832230	+128.793350	+28.562691	-17.570000	266.9	071.199997	+00.000000	1022	
+03796.919922	+35.832249	+128.793671	+28.584139	-17.600000	266.9	071.199997	+00.000000	1023	
+03799.590088	+35.832260	+128.793961	+28.607994	-17.680000	266.9	071.300003	+00.000000	1024	
+03802.090088	+35.832260	+128.794281	+28.631216	-17.740000	266.9	071.400002	+00.000000	1025	
+03805.169922	+35.832256	+128.794601	+28.652691	-17.760000	266.9	071.400002	+00.000000	1026	
+03808.110107	+35.832256	+128.794907	+28.675451	-17.809999	266.9	071.500000	+00.000000	1027	
+03811.500000	+35.832264	+128.795258	+28.696787	-17.830000	266.9	071.599998	+00.000000	1028	
+03814.560059	+35.832291	+128.795563	+28.718565	-17.870001	266.9	071.699997	+00.000000	1029	
+03817.780029	+35.832317	+128.795898	+28.740040	-17.889999	266.9	071.699997	+00.000000	1030	
+03821.270020	+35.832333	+128.796204	+28.760555	-17.920000	266.9	071.599998	+00.000000	1031	
+03824.300049	+35.832352	+128.796539	+28.779322	-17.959999	266.9	071.599998	+00.000000	1032	
+03827.260010	+35.832367	+128.796829	+28.794254	-17.980000	266.9	071.699997	+00.000000	1033	
+03829.989990	+35.832378	+128.797150	+28.805973	-18.030001	266.9	071.800003	+00.000000	1034	
+03832.370117	+35.832390	+128.797470	+28.816778	-18.049999	266.9	071.900002	+00.000000	1035	
+03834.889893	+35.832394	+128.797791	+28.829641	-18.049999	267.0	072.000000	+00.000000	1036	
+03837.600098	+35.832401	+128.798111	+28.845339	-18.090000	267.0	072.099998	+00.000000	1037	
+03840.290039	+35.832417	+128.798416	+28.861036	-18.110001	267.0	072.199997	+00.000000	1038	
+03842.909912	+35.832436	+128.798737	+28.878130	-18.139999	267.0	072.300003	+00.000000	1039	
+03845.389893	+35.832470	+128.799042	+28.893219	-18.160000	267.0	072.300003	+00.000000	1040	
+03848.469971	+35.832504	+128.799377	+28.909760	-18.180000	267.1	072.199997	+00.000000	1041	
+03851.020020	+35.832539	+128.799698	+28.928085	-18.180000	267.1	072.199997	+00.000000	1042	
+03854.120117	+35.832554	+128.800018	+28.947973	-18.219999	267.1	072.199997	+00.000000	1043	
+03857.340088	+35.832569	+128.800339	+28.971323	-18.240000	267.1	072.099998	+00.000000	1044	
+03859.489990	+35.832573	+128.800629	+28.996853	-18.270000	267.2	072.300003	+00.000000	1045	
+03861.989990	+35.832569	+128.800949	+29.020689	-18.309999	267.2	072.300003	+00.000000	1046	
+03865.219971	+35.832573	+128.801270	+29.045731	-18.309999	267.2	072.199997	+00.000000	1047	
+03867.909912	+35.832584	+128.801590	+29.070148	-18.330000	267.2	072.199997	+00.000000	1048	
+03870.340088	+35.832603	+128.801910	+29.093307	-18.379999	267.3	072.199997	+00.000000	1049	
+03873.000000	+35.832626	+128.802231	+29.113070	-18.400000	267.3	072.199997	+00.000000	1050	
+03874.790039	+35.832649	+128.802536	+29.132965	-18.420000	267.3	072.300003	+00.000000	1051	
+03877.209961	+35.832680	+128.802826	+29.150297	-18.440001	267.3	072.300003	+00.000000	1052	
+03879.830078	+35.832699	+128.803146	+29.165741	-18.440001	267.4	072.300003	+00.000000	1053	
+03882.020020	+35.832718	+128.803467	+29.180401	-18.459999	267.4	072.300003	+00.000000	1054	
+03884.500000	+35.832729	+128.803787	+29.192423	-18.480000	267.5	072.400002	+00.000000	1055	
+03886.810059	+35.832741	+128.804108	+29.203609	-18.530001	267.5	072.599998	+00.000000	1056	
+03889.229980	+35.832748	+128.804428	+29.218451	-18.549999	267.5	072.800003	+00.000000	1057	
+03891.909912	+35.832764	+128.804779	+29.234325	-18.590000	267.6	072.900002	+00.000000	1058	
+03893.949951	+35.832775	+128.805099	+29.250853	-18.590000	267.6	073.099998	+00.000000	1059	
+03895.709961	+35.832787	+128.805420	+29.268923	-18.590000	267.6	073.000000	+00.000000	1060	
+03898.169922	+35.832790	+128.805740	+29.285868	-18.570000	267.6	072.800003	+00.000000	1061	
+03900.360107	+35.832798	+128.806046	+29.303324	-18.590000	267.6	072.699997	+00.000000	1062	
+03902.610107	+35.832798	+128.806351	+29.321970	-18.620001	267.7	072.599998	+00.000000	1063	
+03905.159912	+35.832809	+128.806671	+29.342016	-18.639999	267.7	072.599998	+00.000000	1064	
+03907.270020	+35.832821	+128.807007	+29.361916	-18.660000	267.7	072.599998	+00.000000	1065	
+03909.060059	+35.832832	+128.807327	+29.382484	-18.680000	267.7	072.699997	+00.000000	1066	
+03911.760010	+35.832844	+128.807648	+29.401653	-18.700001	267.7	072.800003	+00.000000	1067	
+03914.280029	+35.832855	+128.807983	+29.418953	-18.750000	267.7	072.800003	+00.000000	1068	
+03916.879883	+35.832867	+128.808304	+29.434364	-18.770000	267.7	072.900002	+00.000000	1069	
+03919.030029	+35.832878	+128.808609	+29.450262	-18.770000	267.7	073.000000	+00.000000	1070	
+03921.300049	+35.832893	+128.808945	+29.465931	-18.790001	267.7	073.099998	+00.000000	1071	
+03923.929932	+35.832912	+128.809280	+29.484379	-18.809999	267.7	073.199997	+00.000000	1072	
+03926.330078	+35.832924	+128.809616	+29.503937	-18.830000	267.7	073.400002	+00.000000	1073	
+03929.120117	+35.832932	+128.809967	+29.524557	-18.860001	267.7	073.500000	+00.000000	1074	
+03931.479980	+35.832935	+128.810272	+29.545921	-18.879999	267.7	073.599998	+00.000000	1075	
+03933.919922	+35.832935	+128.810593	+29.568142	-18.920000	267.7	073.699997	+00.000000	1076	
+03936.889893	+35.832935	+128.810913	+29.589241	-18.900000	267.8	073.599998	+00.000000	1077	
+03939.340088	+35.832935	+128.811234	+29.609619	-18.900000	267.8	073.800003	+00.000000	1078	
+03941.379883	+35.832947	+128.811569	+29.628317	-18.920000	267.8	074.099998	+00.000000	1079	
+03944.030029	+35.832966	+128.811890	+29.644299	-18.920000	267.8	074.300003	+00.000000	1080	
+03946.679932	+35.832981	+128.812225	+29.659414	-18.940001	267.8	074.500000	+00.000000	1081	
+03949.270020	+35.833000	+128.812561	+29.674023	-18.959999	267.8	074.699997	+00.000000	1082	
+03951.939941	+35.833004	+128.812881	+29.688402	-18.990000	267.9	074.800003	+00.000000	1083	
+03954.459961	+35.833000	+128.813232	+29.701988	-19.010000	267.9	075.000000	+00.000000	1084	
+03956.199951	+35.832993	+128.813553	+29.713726	-19.010000	267.9	075.199997	+00.000000	1085	
+03958.610107	+35.832985	+128.813889	+29.724491	-19.010000	267.9	075.300003	+00.000000	1086	
+03961.100098	+35.832993	+128.814209	+29.735470	-19.010000	267.9	075.300003	+00.000000	1087	
+03963.219971	+35.833000	+128.814545	+29.750921	-19.010000	267.9	075.400002	+00.000000	1088	
+03965.870117	+35.833008	+128.814865	+29.769314	-19.030001	268.0	075.400002	+00.000000	1089	
+03968.169922	+35.833008	+128.815201	+29.789068	-19.030001	268.0	075.400002	+00.000000	1090	
+03970.090088	+35.833015	+128.815536	+29.810106	-19.030001	268.0	075.300003	+00.000000	1091	
+03972.729980	+35.833027	+128.815872	+29.830133	-19.049999	268.0	075.300003	+00.000000	1092	
+03975.000000	+35.833038	+128.816223	+29.848412	-19.070000	268.0	075.300003	+00.000000	1093	
+03977.590088	+35.833050	+128.816544	+29.864916	-19.090000	268.0	075.199997	+00.000000	1094	
+03980.020020	+35.833050	+128.816895	+29.880518	-19.120001	268.1	075.099998	+00.000000	1095	
+03982.199951	+35.833050	+128.817230	+29.896385	-19.139999	268.1	075.000000	+00.000000	1096	
+03985.040039	+35.833050	+128.817566	+29.912251	-19.180000	268.1	074.900002	+00.000000	1097	
+03987.169922	+35.833054	+128.817886	+29.928085	-19.200001	268.2	074.500000	+00.000000	1098	
+03989.280029	+35.833061	+128.818222	+29.940874	-19.200001	268.2	074.199997	+00.000000	1099	
+03992.050049	+35.833061	+128.818542	+29.953405	-19.219999	268.2	073.800003	+00.000000	1100	
+03994.489990	+35.833061	+128.818863	+29.964752	-19.250000	268.2	073.099998	+00.000000	1101	
+03997.139893	+35.833069	+128.819199	+29.974480	-19.250000	268.2	071.800003	+00.000000	1102	
+03999.800049	+35.833076	+128.819534	+29.982834	-19.250000	268.2	069.900002	+00.000000	1103	
+04001.879883	+35.833096	+128.819885	+29.990849	-19.250000	268.3	068.300003	+00.000000	1104	
+04004.350098	+35.833111	+128.820236	+29.997587	-19.250000	268.3	066.699997	+00.000000	1105	
+04006.969971	+35.833118	+128.820572	+30.006207	-19.250000	268.3	065.300003	+00.000000	1106	
+04009.199951	+35.833126	+128.820923	+30.014114	-19.270000	268.3	063.900002	+00.000000	1107	
+04011.850098	+35.833130	+128.821259	+30.020210	-19.270000	268.4	062.000000	+00.000000	1108	
+04014.449951	+35.833141	+128.821594	+30.023758	-19.270000	268.4	060.400002	+00.000000	1109	
+04016.840088	+35.833145	+128.821915	+30.025471	-19.270000	268.4	058.500000	+00.000000	1110	
+04019.260010	+35.833160	+128.822250	+30.025515	-19.290001	268.4	058.000000	+00.000000	1111	
+04022.050049	+35.833172	+128.822586	+30.026989	-19.309999	268.5	057.400002	+00.000000	1112	
+04024.520020	+35.833195	+128.822906	+30.030172	-19.290001	268.5	055.299999	+00.000000	1113	
+04026.879883	+35.833210	+128.823242	+30.033503	-19.290001	268.5	053.000000	+00.000000	1114	
+04029.889893	+35.833221	+128.823578	+30.035307	-19.309999	268.5	051.000000	+00.000000	1115	
+04032.530029	+35.833229	+128.823944	+30.036949	-19.309999	268.5	050.000000	+00.000000	1116	
+04034.870117	+35.833237	+128.824280	+30.036118	-19.330000	268.5	050.400002	+00.000000	1117	
+04037.879883	+35.833256	+128.824615	+30.036110	-19.360001	268.5	051.799999	+00.000000	1118	
+04040.100098	+35.833271	+128.824966	+30.036911	-19.379999	268.6	053.599998	+00.000000	1119	
+04042.540039	+35.833290	+128.825287	+30.039827	-19.420000	268.6	055.299999	+00.000000	1120	
+04045.320068	+35.833298	+128.825623	+30.044079	-19.440001	268.6	057.200001	+00.000000	1121	
+04047.820068	+35.833302	+128.825943	+30.048832	-19.440001	268.6	059.000000	+00.000000	1122	
+04050.540039	+35.833313	+128.826279	+30.053341	-19.420000	268.6	059.000000	+00.000000	1123	
+04053.070068	+35.833324	+128.826584	+30.058153	-19.379999	268.6	057.400002	+00.000000	1124	
+04055.040039	+35.833336	+128.826920	+30.064075	-19.379999	268.6	056.200001	+00.000000	1125	
+04057.870117	+35.833340	+128.827240	+30.069885	-19.400000	268.6	055.200001	+00.000000	1126	
+04060.449951	+35.833340	+128.827591	+30.074003	-19.420000	268.6	054.599998	+00.000000	1127	
+04062.889893	+35.833347	+128.827927	+30.075352	-19.420000	268.6	052.400002	+00.000000	1128	
+04065.860107	+35.833359	+128.828262	+30.074459	-19.400000	268.6	048.900002	+00.000000	1129	
+04068.239990	+35.833374	+128.828598	+30.073757	-19.330000	268.6	044.900002	+00.000000	1130	
+04070.729980	+35.833393	+128.828918	+30.073774	-19.309999	268.6	041.500000	+00.000000	1131	
+04073.419922	+35.833405	+128.829269	+30.075598	-19.309999	268.6	038.400002	+00.000000	1132	
+04076.300049	+35.833408	+128.829590	+30.079227	-19.290001	268.6	035.900002	+00.000000	1133	
+04079.110107	+35.833416	+128.829926	+30.083744	-19.290001	268.5	034.099998	+00.000000	1134	
+04082.129883	+35.833424	+128.830246	+30.088547	-19.290001	268.5	032.099998	+00.000000	1135	
+04084.520020	+35.833427	+128.830582	+30.093096	-19.290001	268.5	030.600000	+00.000000	1136	
+04087.219971	+35.833435	+128.830917	+30.097763	-19.290001	268.5	029.299999	+00.000000	1137	
+04090.439941	+35.833427	+128.831253	+30.101976	-19.309999	268.4	028.200001	+00.000000	1138	
+04093.540039	+35.833427	+128.831589	+30.106558	-19.330000	268.4	027.200001	+00.000000	1139	
+04096.459961	+35.833427	+128.831909	+30.110243	-19.360001	268.4	026.299999	+00.000000	1140	
+04099.549805	+35.833435	+128.832245	+30.112686	-19.360001	268.4	025.500000	+00.000000	1141	
+04101.859863	+35.833439	+128.832565	+30.113964	-19.379999	268.3	024.700001	+00.000000	1142	
+04104.520020	+35.833450	+128.832886	+30.114265	-19.400000	268.3	024.100000	+00.000000	1143	
+04107.549805	+35.833450	+128.833206	+30.116484	-19.420000	268.3	023.500000	+00.000000	1144	
+04110.209961	+35.833447	+128.833542	+30.116674	-19.420000	268.3	023.000000	+00.000000	1145	
+04113.240234	+35.833447	+128.833862	+30.116753	-19.440001	268.3	022.600000	+00.000000	1146	
+04115.759766	+35.833447	+128.834198	+30.116304	-19.459999	268.3	022.200001	+00.000000	1147	
+04118.569824	+35.833447	+128.834518	+30.115780	-19.490000	268.2	021.799999	+00.000000	1148	
+04121.720215	+35.833447	+128.834854	+30.114691	-19.510000	268.2	021.600000	+00.000000	1149	
+04124.229980	+35.833447	+128.835175	+30.114491	-19.530001	268.2	021.299999	+00.000000	1150	
+04126.290039	+35.833450	+128.835510	+30.116257	-19.570000	268.2	021.200001	+00.000000	1151	
+04129.370117	+35.833458	+128.835831	+30.118130	-19.570000	268.2	021.000000	+00.000000	1152	
+04132.279785	+35.833466	+128.836182	+30.120413	-19.620001	268.2	020.900000	+00.000000	1153	
+04135.450195	+35.833473	+128.836487	+30.121906	-19.639999	268.2	020.799999	+00.000000	1154	
+04138.540039	+35.833481	+128.836823	+30.122116	-19.660000	268.2	020.799999	+00.000000	1155	
+04141.379883	+35.833473	+128.837128	+30.125502	-19.700001	268.2	020.600000	+00.000000	1156	
+04144.370117	+35.833473	+128.837463	+30.130358	-19.700001	268.2	020.500000	+00.000000	1157	
+04147.290039	+35.833466	+128.837799	+30.136698	-19.719999	268.2	020.500000	+00.000000	1158	
+04150.160156	+35.833466	+128.838150	+30.144535	-19.750000	268.2	020.400000	+00.000000	1159	
+04153.189941	+35.833466	+128.838486	+30.156246	-19.770000	268.3	020.299999	+00.000000	1160	
+04156.049805	+35.833466	+128.838821	+30.169731	-19.770000	268.3	020.200001	+00.000000	1161	
+04159.209961	+35.833466	+128.839172	+30.183788	-19.770000	268.3	020.200001	+00.000000	1162	
+04162.040039	+35.833481	+128.839493	+30.198980	-19.770000	268.3	020.100000	+00.000000	1163	
+04164.720215	+35.833500	+128.839844	+30.213726	-19.790001	268.3	020.100000	+00.000000	1164	
+04167.240234	+35.833500	+128.840164	+30.228336	-19.809999	268.3	020.000000	+00.000000	1165	
+04169.910156	+35.833508	+128.840515	+30.241106	-19.840000	268.3	020.000000	+00.000000	1166	
+04172.520020	+35.833519	+128.840820	+30.252098	-19.840000	268.3	020.000000	+00.000000	1167	
+04175.569824	+35.833527	+128.841141	+30.261187	-19.860001	268.3	020.000000	+00.000000	1168	
+04178.410156	+35.833542	+128.841461	+30.268715	-19.860001	268.3	019.900000	+00.000000	1169	
+04181.080078	+35.833561	+128.841812	+30.276266	-19.840000	268.3	019.900000	+00.000000	1170	
+04183.819824	+35.833569	+128.842148	+30.284452	-19.840000	268.3	019.799999	+00.000000	1171	
+04187.054688	+35.833584	+128.842499	+30.295517	-19.840000	268.4	019.750000	+00.000000	1172	
+04190.290039	+35.833599	+128.842865	+30.307858	-19.840000	268.4	019.700001	+00.000000	1173	
+04193.379883	+35.833626	+128.843201	+30.321617	-19.860001	268.4	019.600000	+00.000000	1174	
+04196.350098	+35.833641	+128.843536	+30.336485	-19.879999	268.4	019.600000	+00.000000	1175	
+04199.279785	+35.833652	+128.843887	+30.352165	-19.900000	268.4	019.500000	+00.000000	1176	
+04202.000000	+35.833660	+128.844223	+30.366932	-19.920000	268.4	019.500000	+00.000000	1177	
+04204.770020	+35.833679	+128.844559	+30.381277	-19.950001	268.4	019.400000	+00.000000	1178	
+04207.870117	+35.833694	+128.844864	+30.395353	-19.920000	268.4	019.400000	+00.000000	1179	
+04210.569824	+35.833710	+128.845200	+30.412556	-19.900000	268.4	019.299999	+00.000000	1180	
+04213.379883	+35.833721	+128.845520	+30.431639	-19.950001	268.4	019.200001	+00.000000	1181	
+04216.100098	+35.833736	+128.845871	+30.451750	-19.990000	268.4	019.100000	+00.000000	1182	
+04218.620117	+35.833748	+128.846237	+30.469927	-19.969999	268.4	019.100000	+00.000000	1183	
+04221.640137	+35.833771	+128.846588	+30.487368	-19.990000	268.4	019.000000	+00.000000	1184	
+04224.759766	+35.833801	+128.846924	+30.504162	-20.010000	268.4	019.000000	+00.000000	1185	
+04228.080078	+35.833824	+128.847260	+30.521034	-20.010000	268.4	018.799999	+00.000000	1186	
+04231.759766	+35.833839	+128.847595	+30.539583	-19.990000	268.4	018.600000	+00.000000	1187	
+04235.029785	+35.833855	+128.847931	+30.557770	-20.030001	268.4	018.400000	+00.000000	1188	
+04238.290039	+35.833858	+128.848267	+30.575052	-20.049999	268.4	018.299999	+00.000000	1189	
+04241.379883	+35.833862	+128.848587	+30.592455	-20.080000	268.4	018.299999	+00.000000	1190	
+04243.669922	+35.833870	+128.848907	+30.607946	-20.080000	268.4	018.200001	+00.000000	1191	
+04247.430176	+35.833870	+128.849258	+30.621799	-20.100000	268.4	018.299999	+00.000000	1192	
+04251.640137	+35.833874	+128.849594	+30.633562	-20.100000	268.4	018.600000	+00.000000	1193	
+04254.120117	+35.833881	+128.849945	+30.643772	-20.100000	268.3	019.200001	+00.000000	1194	
+04257.089844	+35.833889	+128.850296	+30.653973	-20.120001	268.3	019.700001	+00.000000	1195	
+04260.500000	+35.833904	+128.850647	+30.666111	-20.160000	268.3	020.100000	+00.000000	1196	
+04263.229980	+35.833916	+128.850998	+30.682331	-20.190001	268.3	020.400000	+00.000000	1197	
+04266.479980	+35.833931	+128.851334	+30.696928	-20.209999	268.3	020.600000	+00.000000	1198	
+04269.470215	+35.833942	+128.851685	+30.710766	-20.250000	268.4	020.799999	+00.000000	1199	
+04272.439941	+35.833954	+128.852005	+30.723825	-20.290001	268.4	021.000000	+00.000000	1200	
+04275.439941	+35.833954	+128.852341	+30.736008	-20.320000	268.4	021.200001	+00.000000	1201	
+04278.549805	+35.833950	+128.852676	+30.746578	-20.320000	268.4	021.500000	+00.000000	1202	
+04281.370117	+35.833942	+128.853027	+30.756409	-20.340000	268.5	022.000000	+00.000000	1203	
+04284.109863	+35.833939	+128.853363	+30.765625	-20.360001	268.5	022.799999	+00.000000	1204	
+04287.229980	+35.833939	+128.853699	+30.775108	-20.360001	268.5	023.400000	+00.000000	1205	
+04290.040039	+35.833942	+128.854050	+30.784544	-20.400000	268.6	024.100000	+00.000000	1206	
+04293.169922	+35.833950	+128.854385	+30.793205	-20.420000	268.6	024.900000	+00.000000	1207	
+04296.160156	+35.833954	+128.854736	+30.801043	-20.469999	268.6	025.700001	+00.000000	1208	
+04298.759766	+35.833958	+128.855072	+30.808475	-20.469999	268.7	026.299999	+00.000000	1209	
