Altitude (m)	Latitude	Longitude	WindF (m/s)	T (¡ÆC)	Dir (¡Æ)	RH	Distance (km)	Time (s)	
+02893.800049	+35.839432	+128.609848	+04.078661	+06.180000	312.8	035.900002	+00.000000	501	
+02899.239990	+35.839375	+128.609848	+04.093431	+06.180000	312.5	035.599998	+00.000000	502	
+02903.260010	+35.839352	+128.609848	+04.102596	+06.230000	312.1	035.299999	+00.000000	503	
+02908.179932	+35.839348	+128.609848	+04.072839	+06.210000	312.1	034.799999	+00.000000	504	
+02915.459961	+35.839348	+128.609879	+04.028993	+06.230000	312.3	034.500000	+00.000000	505	
+02921.989990	+35.839302	+128.609955	+04.023783	+06.250000	312.6	034.400002	+00.000000	506	
+02925.879883	+35.839207	+128.610016	+04.041862	+06.160000	312.6	034.299999	+00.000000	507	
+02930.010010	+35.839123	+128.610016	+04.071146	+06.110000	312.5	034.200001	+00.000000	508	
+02933.570068	+35.839081	+128.609985	+04.084308	+06.140000	312.2	034.099998	+00.000000	509	
+02937.040039	+35.839066	+128.609985	+04.104551	+06.160000	311.9	034.000000	+00.000000	510	
+02942.010010	+35.839027	+128.610031	+04.097714	+06.160000	311.8	033.799999	+00.000000	511	
+02947.530029	+35.838978	+128.610123	+04.094060	+06.090000	312.2	033.799999	+00.000000	512	
+02954.370117	+35.838970	+128.610199	+04.094934	+05.970000	312.6	033.799999	+00.000000	513	
+02959.219971	+35.838978	+128.610229	+04.119993	+05.950000	313.2	033.700001	+00.000000	514	
+02963.159912	+35.839012	+128.610260	+04.139244	+05.950000	313.9	033.700001	+00.000000	515	
+02967.739990	+35.839031	+128.610291	+04.125047	+05.970000	314.1	033.700001	+00.000000	516	
+02971.840088	+35.839027	+128.610352	+04.096724	+05.970000	313.7	033.500000	+00.000000	517	
+02976.510010	+35.838978	+128.610443	+04.065519	+05.950000	313.2	033.200001	+00.000000	518	
+02983.760010	+35.838936	+128.610489	+04.045536	+05.810000	312.7	032.900002	+00.000000	519	
+02988.540039	+35.838917	+128.610458	+04.007413	+05.770000	312.5	032.500000	+00.000000	520	
+02993.719971	+35.838894	+128.610382	+03.965747	+05.790000	312.3	032.400002	+00.000000	521	
+02999.389893	+35.838852	+128.610367	+03.934301	+05.790000	312.1	032.700001	+00.000000	522	
+03004.840088	+35.838810	+128.610382	+03.912969	+05.740000	312.0	032.799999	+00.000000	523	
+03009.449951	+35.838814	+128.610397	+03.850120	+05.720000	311.4	032.799999	+00.000000	524	
+03014.395020	+35.838844	+128.610443	+03.784947	+05.695000	310.7	033.000000	+00.000000	525	
+03019.340088	+35.838871	+128.610504	+03.718760	+05.670000	309.9	033.200001	+00.000000	526	
+03022.495117	+35.838810	+128.610565	+03.684515	+05.635000	309.7	033.349998	+00.000000	527	
+03025.649902	+35.838749	+128.610641	+03.642778	+05.600000	310.0	033.500000	+00.000000	528	
+03030.189941	+35.838760	+128.610672	+03.611731	+05.530000	310.4	033.299999	+00.000000	529	
+03035.800049	+35.838814	+128.610687	+03.577213	+05.490000	310.8	033.500000	+00.000000	530	
+03044.800049	+35.838791	+128.610703	+03.533067	+05.530000	310.9	033.400002	+00.000000	531	
+03049.879883	+35.838707	+128.610733	+03.469260	+05.470000	310.9	033.200001	+00.000000	532	
+03056.560059	+35.838623	+128.610779	+03.436108	+05.400000	311.0	033.099998	+00.000000	533	
+03062.459961	+35.838585	+128.610840	+03.394496	+05.350000	311.2	033.299999	+00.000000	534	
+03069.780029	+35.838554	+128.610886	+03.391781	+05.300000	311.8	033.000000	+00.000000	535	
+03078.250000	+35.838528	+128.610916	+03.357910	+05.240000	311.7	032.599998	+00.000000	536	
+03085.370117	+35.838528	+128.610916	+03.355376	+05.190000	311.3	031.900000	+00.000000	537	
+03088.850098	+35.838585	+128.610916	+03.367980	+05.140000	310.8	031.200001	+00.000000	538	
+03092.770020	+35.838642	+128.610992	+03.384932	+05.190000	310.7	031.100000	+00.000000	539	
+03097.820068	+35.838615	+128.611115	+03.368435	+05.190000	310.8	031.700001	+00.000000	540	
+03105.399902	+35.838551	+128.611145	+03.326712	+05.100000	310.9	032.000000	+00.000000	541	
+03109.979980	+35.838520	+128.611130	+03.328029	+05.010000	311.3	031.900000	+00.000000	542	
+03113.909912	+35.838512	+128.611069	+03.371823	+05.050000	312.1	032.000000	+00.000000	543	
+03120.270020	+35.838470	+128.611115	+03.393503	+05.070000	312.7	032.000000	+00.000000	544	
+03125.419922	+35.838402	+128.611176	+03.376287	+05.030000	313.1	032.599998	+00.000000	545	
+03130.750000	+35.838333	+128.611237	+03.344838	+04.980000	313.7	032.900002	+00.000000	546	
+03135.090088	+35.838287	+128.611221	+03.299416	+04.940000	314.8	032.900002	+00.000000	547	
+03138.300049	+35.838257	+128.611176	+03.233728	+04.940000	316.0	033.000000	+00.000000	548	
+03143.209961	+35.838257	+128.611145	+03.161873	+04.910000	317.4	033.099998	+00.000000	549	
+03150.229980	+35.838268	+128.611176	+03.115289	+04.940000	318.2	032.900002	+00.000000	550	
+03156.100098	+35.838257	+128.611252	+03.093683	+04.940000	319.2	032.500000	+00.000000	551	
+03160.469971	+35.838226	+128.611343	+03.087578	+04.890000	320.0	032.299999	+00.000000	552	
+03165.760010	+35.838242	+128.611404	+03.080748	+04.850000	321.2	032.000000	+00.000000	553	
+03169.850098	+35.838287	+128.611420	+03.016526	+04.870000	322.5	031.900000	+00.000000	554	
+03179.100098	+35.838310	+128.611404	+02.954790	+04.910000	323.6	031.900000	+00.000000	555	
+03185.060059	+35.838257	+128.611420	+02.917211	+04.940000	324.6	032.000000	+00.000000	556	
+03185.919922	+35.838161	+128.611465	+02.884730	+04.910000	325.7	030.799999	+00.000000	557	
+03192.229980	+35.838085	+128.611465	+02.877483	+04.890000	327.0	030.600000	+00.000000	558	
+03198.340088	+35.838081	+128.611435	+02.867497	+04.840000	328.0	030.500000	+00.000000	559	
+03204.209961	+35.838116	+128.611496	+02.850898	+04.870000	328.9	030.600000	+00.000000	560	
+03208.000000	+35.838131	+128.611557	+02.814667	+04.840000	329.8	030.600000	+00.000000	561	
+03215.320068	+35.838131	+128.611603	+02.788310	+04.750000	330.1	030.700001	+00.000000	562	
+03221.409912	+35.838116	+128.611572	+02.755224	+04.710000	330.6	030.700001	+00.000000	563	
+03228.159912	+35.838066	+128.611557	+02.703354	+04.730000	331.1	030.900000	+00.000000	564	
+03231.239990	+35.837997	+128.611603	+02.655496	+04.680000	331.7	030.900000	+00.000000	565	
+03238.050049	+35.837914	+128.611633	+02.652105	+04.590000	333.4	031.000000	+00.000000	566	
+03244.639893	+35.837891	+128.611603	+02.675455	+04.550000	334.9	031.100000	+00.000000	567	
+03250.080078	+35.837898	+128.611542	+02.712291	+04.500000	336.0	031.100000	+00.000000	568	
+03257.780029	+35.837906	+128.611511	+02.726934	+04.500000	336.6	031.100000	+00.000000	569	
+03265.060059	+35.837902	+128.611542	+02.737122	+04.520000	337.1	030.700001	+00.000000	570	
+03271.389893	+35.837891	+128.611649	+02.761652	+04.450000	337.7	030.799999	+00.000000	571	
+03277.419922	+35.837833	+128.611710	+02.794789	+04.430000	338.6	030.600000	+00.000000	572	
+03281.510010	+35.837742	+128.611679	+02.827474	+04.410000	340.4	030.299999	+00.000000	573	
+03287.610107	+35.837692	+128.611603	+02.867916	+04.390000	342.4	030.400000	+00.000000	574	
+03293.020020	+35.837711	+128.611557	+02.922709	+04.360000	344.0	030.600000	+00.000000	575	
+03296.409912	+35.837753	+128.611618	+03.005547	+04.430000	344.9	030.700001	+00.000000	576	
+03299.139893	+35.837761	+128.611679	+03.034360	+04.390000	345.0	030.799999	+00.000000	577	
+03304.629883	+35.837727	+128.611725	+03.029855	+04.360000	345.5	030.700001	+00.000000	578	
+03308.669922	+35.837685	+128.611694	+02.974289	+04.340000	346.2	030.299999	+00.000000	579	
+03312.929932	+35.837650	+128.611618	+02.940538	+04.300000	347.3	030.200001	+00.000000	580	
+03319.870117	+35.837624	+128.611603	+02.934284	+04.300000	348.5	030.299999	+00.000000	581	
+03323.485107	+35.837620	+128.611664	+02.940000	+04.265000	349.5	030.349998	+00.000000	582	
+03327.100098	+35.837616	+128.611740	+02.964103	+04.230000	350.0	030.400000	+00.000000	583	
+03334.500000	+35.837601	+128.611786	+02.982133	+04.180000	349.9	030.700001	+00.000000	584	
+03342.669922	+35.837551	+128.611801	+02.992533	+04.140000	349.2	030.500000	+00.000000	585	
+03348.659912	+35.837521	+128.611771	+02.993263	+04.070000	348.8	030.200001	+00.000000	586	
+03354.649902	+35.837490	+128.611740	+02.968172	+04.000000	348.5	029.900000	+00.000000	587	
+03358.790039	+35.837467	+128.611664	+02.934489	+04.040000	348.4	029.900000	+00.000000	588	
+03365.179932	+35.837410	+128.611649	+02.910475	+04.040000	347.9	030.200001	+00.000000	589	
+03369.790039	+35.837330	+128.611694	+02.935604	+04.000000	347.9	030.400000	+00.000000	590	
+03375.459961	+35.837280	+128.611786	+02.977494	+03.930000	348.2	030.500000	+00.000000	591	
+03379.979980	+35.837254	+128.611847	+03.012762	+03.880000	348.6	030.500000	+00.000000	592	
+03384.330078	+35.837261	+128.611893	+03.038625	+03.860000	349.2	030.500000	+00.000000	593	
+03391.570068	+35.837280	+128.611893	+03.036254	+03.820000	350.1	030.500000	+00.000000	594	
+03399.010010	+35.837250	+128.611862	+03.022510	+03.770000	351.3	030.600000	+00.000000	595	
+03403.169922	+35.837193	+128.611816	+03.031771	+03.770000	353.3	030.600000	+00.000000	596	
+03408.860107	+35.837101	+128.611801	+03.035407	+03.750000	354.8	030.600000	+00.000000	597	
+03417.209961	+35.837044	+128.611832	+03.064438	+03.660000	356.4	030.500000	+00.000000	598	
+03422.250000	+35.837059	+128.611847	+03.083870	+03.570000	358.1	030.500000	+00.000000	599	
+03424.879883	+35.837109	+128.611832	+03.115138	+03.590000	359.5	030.400000	+00.000000	600	
+03430.949951	+35.837124	+128.611801	+03.143653	+03.590000	000.3	030.400000	+00.000000	601	
+03434.159912	+35.837109	+128.611786	+03.162606	+03.630000	000.3	030.500000	+00.000000	602	
+03440.459961	+35.837059	+128.611786	+03.189973	+03.570000	000.3	030.500000	+00.000000	603	
+03447.810059	+35.837025	+128.611786	+03.195909	+03.470000	000.8	030.500000	+00.000000	604	
+03454.919922	+35.836990	+128.611786	+03.190553	+03.500000	001.4	030.299999	+00.000000	605	
+03457.989990	+35.836941	+128.611847	+03.171058	+03.500000	002.1	030.299999	+00.000000	606	
+03461.729980	+35.836887	+128.611954	+03.136426	+03.380000	002.6	030.200001	+00.000000	607	
+03465.399902	+35.836857	+128.612015	+03.112207	+03.360000	003.4	030.299999	+00.000000	608	
+03469.879883	+35.836830	+128.612015	+03.072520	+03.360000	004.0	030.100000	+00.000000	609	
+03475.340088	+35.836781	+128.612000	+03.063051	+03.340000	004.3	030.000000	+00.000000	610	
+03482.899902	+35.836746	+128.611984	+03.068267	+03.200000	004.8	030.000000	+00.000000	611	
+03486.770020	+35.836758	+128.611969	+03.051456	+03.160000	005.3	029.799999	+00.000000	612	
+03491.850098	+35.836769	+128.611923	+03.027192	+03.160000	005.9	029.700001	+00.000000	613	
+03494.959961	+35.836739	+128.611847	+03.005317	+03.180000	006.6	029.600000	+00.000000	614	
+03499.489990	+35.836697	+128.611832	+02.997732	+03.160000	007.5	029.500000	+00.000000	615	
+03502.699951	+35.836678	+128.611816	+03.036958	+03.200000	008.2	029.400000	+00.000000	616	
+03507.120117	+35.836647	+128.611801	+03.077058	+03.160000	008.9	029.100000	+00.000000	617	
+03510.679932	+35.836601	+128.611786	+03.101515	+03.130000	008.4	029.000000	+00.000000	618	
+03515.550049	+35.836586	+128.611755	+03.110551	+03.090000	007.6	028.799999	+00.000000	619	
+03520.870117	+35.836578	+128.611740	+03.122635	+03.020000	006.9	028.799999	+00.000000	620	
+03526.149902	+35.836536	+128.611725	+03.127517	+03.020000	006.3	028.700001	+00.000000	621	
+03529.850098	+35.836452	+128.611679	+03.119682	+03.020000	006.3	028.700001	+00.000000	622	
+03538.080078	+35.836376	+128.611664	+03.101759	+02.910000	006.8	028.600000	+00.000000	623	
+03544.770020	+35.836372	+128.611649	+03.093794	+02.840000	007.8	028.200001	+00.000000	624	
+03547.570068	+35.836414	+128.611664	+03.080888	+02.910000	008.6	027.900000	+00.000000	625	
+03553.209961	+35.836399	+128.611740	+03.066658	+02.910000	008.9	027.799999	+00.000000	626	
+03556.860107	+35.836308	+128.611786	+03.023908	+02.910000	009.3	027.600000	+00.000000	627	
+03563.669922	+35.836239	+128.611725	+02.989476	+02.820000	009.7	027.400000	+00.000000	628	
+03567.340088	+35.836246	+128.611664	+02.965494	+02.790000	011.1	027.400000	+00.000000	629	
+03571.409912	+35.836288	+128.611664	+02.924536	+02.840000	012.1	027.500000	+00.000000	630	
+03575.629883	+35.836292	+128.611710	+02.876567	+02.860000	012.9	027.700001	+00.000000	631	
+03579.439941	+35.836254	+128.611740	+02.833920	+02.840000	013.3	027.299999	+00.000000	632	
+03583.969971	+35.836212	+128.611710	+02.785045	+02.790000	013.5	027.000000	+00.000000	633	
+03589.620117	+35.836189	+128.611649	+02.750618	+02.790000	013.0	026.799999	+00.000000	634	
+03596.889893	+35.836147	+128.611649	+02.703176	+02.810000	012.1	026.700001	+00.000000	635	
+03600.129883	+35.836094	+128.611725	+02.645551	+02.840000	011.0	026.600000	+00.000000	636	
+03610.409912	+35.836021	+128.611786	+02.594196	+02.630000	009.7	026.500000	+00.000000	637	
+03613.979980	+35.835976	+128.611710	+02.559260	+02.540000	008.3	026.400000	+00.000000	638	
+03617.520020	+35.835960	+128.611588	+02.524833	+02.590000	006.5	026.400000	+00.000000	639	
+03627.310059	+35.835968	+128.611526	+02.490229	+02.660000	004.6	026.299999	+00.000000	640	
+03631.260010	+35.835945	+128.611572	+02.490235	+02.680000	002.9	026.200001	+00.000000	641	
+03632.929932	+35.835926	+128.611664	+02.495751	+02.660000	001.3	026.000000	+00.000000	642	
+03637.159912	+35.835918	+128.611740	+02.480649	+02.630000	000.4	025.600000	+00.000000	643	
+03641.330078	+35.835892	+128.611740	+02.478299	+02.700000	359.4	025.000000	+00.000000	644	
+03645.310059	+35.835857	+128.611710	+02.481246	+02.770000	358.2	024.600000	+00.000000	645	
+03649.459961	+35.835842	+128.611679	+02.525410	+02.790000	357.3	024.400000	+00.000000	646	
+03653.919922	+35.835842	+128.611649	+02.578548	+02.790000	356.6	023.900000	+00.000000	647	
+03657.919922	+35.835842	+128.611664	+02.617802	+02.810000	355.4	023.700001	+00.000000	648	
+03663.489990	+35.835823	+128.611710	+02.640714	+02.790000	353.8	023.799999	+00.000000	649	
+03669.649902	+35.835789	+128.611725	+02.670225	+02.700000	352.3	023.799999	+00.000000	650	
+03674.590088	+35.835766	+128.611664	+02.693256	+02.630000	351.0	023.600000	+00.000000	651	
+03681.659912	+35.835739	+128.611588	+02.701130	+02.610000	350.1	024.000000	+00.000000	652	
+03687.620117	+35.835720	+128.611557	+02.721453	+02.560000	349.1	023.900000	+00.000000	653	
+03690.979980	+35.835743	+128.611572	+02.747906	+02.540000	348.1	023.799999	+00.000000	654	
+03696.770020	+35.835777	+128.611603	+02.773439	+02.500000	346.2	023.900000	+00.000000	655	
+03701.860107	+35.835773	+128.611633	+02.815285	+02.560000	344.8	023.600000	+00.000000	656	
+03704.659912	+35.835720	+128.611649	+02.841945	+02.540000	342.9	023.500000	+00.000000	657	
+03710.020020	+35.835682	+128.611679	+02.867849	+02.410000	341.9	023.600000	+00.000000	658	
+03713.419922	+35.835682	+128.611664	+02.876613	+02.320000	341.4	023.600000	+00.000000	659	
+03719.179932	+35.835705	+128.611649	+02.877203	+02.290000	341.0	023.400000	+00.000000	660	
+03724.879883	+35.835674	+128.611679	+02.881030	+02.320000	340.6	023.299999	+00.000000	661	
+03730.080078	+35.835602	+128.611710	+02.895926	+02.240000	339.8	023.150000	+00.000000	662	
+03735.280029	+35.835526	+128.611740	+02.935241	+02.160000	339.1	023.000000	+00.000000	663	
+03740.540039	+35.835453	+128.611710	+02.953527	+02.200000	339.0	023.299999	+00.000000	664	
+03745.790039	+35.835426	+128.611740	+02.985917	+02.160000	339.1	023.200001	+00.000000	665	
+03748.770020	+35.835419	+128.611801	+03.026247	+02.180000	340.1	023.299999	+00.000000	666	
+03753.600098	+35.835411	+128.611877	+03.043474	+02.110000	340.8	023.299999	+00.000000	667	
+03759.639893	+35.835392	+128.611893	+03.053153	+02.040000	341.5	023.400000	+00.000000	668	
+03764.239990	+35.835327	+128.611877	+03.057514	+02.070000	341.1	023.200001	+00.000000	669	
+03771.070068	+35.835243	+128.611847	+03.093191	+02.000000	341.1	023.299999	+00.000000	670	
+03778.939941	+35.835197	+128.611877	+03.156494	+01.910000	341.8	023.200001	+00.000000	671	
+03781.560059	+35.835209	+128.611938	+03.223304	+01.930000	343.0	023.100000	+00.000000	672	
+03785.590088	+35.835232	+128.612015	+03.287120	+01.890000	344.4	023.100000	+00.000000	673	
+03789.429932	+35.835228	+128.612030	+03.331950	+01.910000	346.0	023.100000	+00.000000	674	
+03793.550049	+35.835190	+128.612045	+03.404431	+01.930000	347.0	023.100000	+00.000000	675	
+03798.929932	+35.835125	+128.612061	+03.491429	+01.930000	347.6	023.000000	+00.000000	676	
+03804.949951	+35.835064	+128.612091	+03.569071	+01.840000	348.1	023.000000	+00.000000	677	
+03809.909912	+35.835037	+128.612106	+03.638347	+01.800000	348.6	022.799999	+00.000000	678	
+03814.610107	+35.835045	+128.612152	+03.685801	+01.800000	349.3	022.600000	+00.000000	679	
+03820.250000	+35.834999	+128.612183	+03.724739	+01.800000	350.0	022.500000	+00.000000	680	
+03824.560059	+35.834900	+128.612183	+03.762962	+01.770000	350.3	022.600000	+00.000000	681	
+03833.260010	+35.834850	+128.612152	+03.803309	+01.640000	350.5	022.500000	+00.000000	682	
+03835.830078	+35.834869	+128.612152	+03.851152	+01.640000	350.5	022.299999	+00.000000	683	
+03838.590088	+35.834919	+128.612183	+03.897194	+01.660000	350.4	022.400000	+00.000000	684	
+03843.979980	+35.834919	+128.612198	+03.934241	+01.630000	350.2	022.299999	+00.000000	685	
+03847.879883	+35.834869	+128.612213	+03.943986	+01.680000	349.8	022.400000	+00.000000	686	
+03854.540039	+35.834808	+128.612228	+03.937171	+01.590000	349.6	022.299999	+00.000000	687	
+03860.669922	+35.834785	+128.612198	+03.954880	+01.540000	349.8	022.100000	+00.000000	688	
+03864.199951	+35.834770	+128.612137	+03.989441	+01.520000	349.7	021.900000	+00.000000	689	
+03868.830078	+35.834705	+128.612061	+04.038565	+01.540000	349.6	021.500000	+00.000000	690	
+03875.449951	+35.834633	+128.612061	+04.095535	+01.540000	349.8	021.500000	+00.000000	691	
+03880.439941	+35.834618	+128.612106	+04.132041	+01.480000	350.0	021.400000	+00.000000	692	
+03886.350098	+35.834656	+128.612137	+04.136349	+01.390000	350.1	021.400000	+00.000000	693	
+03893.500000	+35.834637	+128.612061	+04.130746	+01.360000	350.3	021.299999	+00.000000	694	
+03896.409912	+35.834549	+128.612000	+04.130345	+01.390000	350.2	021.500000	+00.000000	695	
+03901.350098	+35.834465	+128.611938	+04.131057	+01.320000	349.7	021.500000	+00.000000	696	
+03905.070068	+35.834423	+128.611908	+04.132527	+01.340000	349.3	021.400000	+00.000000	697	
+03910.989990	+35.834404	+128.611877	+04.144810	+01.320000	348.7	021.200001	+00.000000	698	
+03917.530029	+35.834347	+128.611877	+04.151641	+01.320000	348.1	021.100000	+00.000000	699	
+03921.040039	+35.834248	+128.611923	+04.176923	+01.320000	348.0	020.900000	+00.000000	700	
+03928.179932	+35.834175	+128.611984	+04.204158	+01.230000	347.9	020.900000	+00.000000	701	
+03932.370117	+35.834175	+128.612030	+04.242167	+01.180000	347.7	020.799999	+00.000000	702	
+03936.020020	+35.834213	+128.612045	+04.291834	+01.160000	347.3	020.799999	+00.000000	703	
+03942.689941	+35.834225	+128.612061	+04.352268	+01.210000	346.7	020.799999	+00.000000	704	
+03946.929932	+35.834175	+128.612137	+04.413926	+01.180000	345.5	020.799999	+00.000000	705	
+03949.939941	+35.834068	+128.612183	+04.465511	+01.090000	344.4	020.900000	+00.000000	706	
+03955.709961	+35.833984	+128.612198	+04.524395	+01.030000	344.0	020.900000	+00.000000	707	
+03959.100098	+35.833931	+128.612183	+04.609149	+01.030000	343.7	020.900000	+00.000000	708	
+03963.540039	+35.833889	+128.612167	+04.693162	+01.070000	343.6	020.799999	+00.000000	709	
+03970.389893	+35.833847	+128.612167	+04.785448	+00.980000	343.0	020.799999	+00.000000	710	
+03977.330078	+35.833794	+128.612183	+04.851717	+00.910000	342.0	020.799999	+00.000000	711	
+03981.699951	+35.833748	+128.612244	+04.924292	+00.910000	340.7	020.700001	+00.000000	712	
+03986.419922	+35.833721	+128.612335	+04.993703	+00.850000	339.2	020.700001	+00.000000	713	
+03990.669922	+35.833702	+128.612411	+05.079909	+00.780000	337.7	020.600000	+00.000000	714	
+03995.199951	+35.833687	+128.612427	+05.179007	+00.820000	336.4	020.500000	+00.000000	715	
+03999.659912	+35.833660	+128.612427	+05.251401	+00.800000	335.4	020.500000	+00.000000	716	
+04003.340088	+35.833652	+128.612427	+05.345961	+00.730000	334.7	020.400000	+00.000000	717	
+04010.020020	+35.833641	+128.612411	+05.432302	+00.690000	333.9	020.200001	+00.000000	718	
+04017.280029	+35.833599	+128.612411	+05.534295	+00.750000	333.0	020.200001	+00.000000	719	
+04019.879883	+35.833534	+128.612488	+05.625762	+00.670000	332.0	020.200001	+00.000000	720	
+04023.459961	+35.833481	+128.612579	+05.699155	+00.550000	331.4	020.200001	+00.000000	721	
+04026.969971	+35.833447	+128.612656	+05.746153	+00.530000	331.1	020.200001	+00.000000	722	
+04030.669922	+35.833447	+128.612671	+05.779998	+00.550000	331.2	020.299999	+00.000000	723	
+04036.500000	+35.833424	+128.612640	+05.805564	+00.530000	331.6	020.100000	+00.000000	724	
+04040.600098	+35.833359	+128.612640	+05.826991	+00.530000	331.7	020.299999	+00.000000	725	
+04045.209961	+35.833256	+128.612640	+05.824785	+00.370000	331.8	020.299999	+00.000000	726	
+04051.620117	+35.833195	+128.612656	+05.839395	+00.370000	332.1	020.200001	+00.000000	727	
+04053.659912	+35.833164	+128.612701	+05.869693	+00.440000	332.2	020.200001	+00.000000	728	
+04056.610107	+35.833153	+128.612793	+05.902948	+00.370000	332.4	020.200001	+00.000000	729	
+04063.780029	+35.833111	+128.612839	+05.904636	+00.350000	332.7	020.100000	+00.000000	730	
+04069.659912	+35.833069	+128.612839	+05.929071	+00.330000	333.2	020.000000	+00.000000	731	
+04075.979980	+35.833015	+128.612808	+05.968338	+00.280000	333.5	020.000000	+00.000000	732	
+04082.389893	+35.832958	+128.612778	+06.035562	+00.310000	333.5	019.700001	+00.000000	733	
+04088.189941	+35.832874	+128.612808	+06.119748	+00.370000	333.4	019.500000	+00.000000	734	
+04093.540039	+35.832783	+128.612900	+06.221342	+00.350000	333.3	019.299999	+00.000000	735	
+04100.189941	+35.832722	+128.612991	+06.308092	+00.350000	333.6	019.000000	+00.000000	736	
+04103.729980	+35.832699	+128.613068	+06.399982	+00.420000	333.9	018.900000	+00.000000	737	
+04109.750000	+35.832699	+128.613113	+06.501282	+00.370000	334.1	018.900000	+00.000000	738	
+04116.930176	+35.832638	+128.613159	+06.576581	+00.350000	334.1	018.900000	+00.000000	739	
+04119.009766	+35.832520	+128.613190	+06.648046	+00.330000	334.0	018.900000	+00.000000	740	
+04124.259766	+35.832401	+128.613190	+06.712789	+00.240000	333.9	018.900000	+00.000000	741	
+04128.520020	+35.832333	+128.613220	+06.751715	+00.280000	333.7	018.799999	+00.000000	742	
+04131.770020	+35.832306	+128.613312	+06.741976	+00.330000	333.7	018.600000	+00.000000	743	
+04138.299805	+35.832283	+128.613373	+06.729647	+00.300000	333.9	018.400000	+00.000000	744	
+04141.910156	+35.832230	+128.613358	+06.690487	+00.330000	334.1	018.100000	+00.000000	745	
+04145.279785	+35.832180	+128.613312	+06.655707	+00.370000	334.4	017.900000	+00.000000	746	
+04153.080078	+35.832138	+128.613312	+06.633847	+00.390000	334.4	017.600000	+00.000000	747	
+04156.930176	+35.832096	+128.613358	+06.614444	+00.440000	334.5	017.500000	+00.000000	748	
+04162.640137	+35.832077	+128.613419	+06.585045	+00.390000	334.5	017.200001	+00.000000	749	
+04168.560059	+35.832054	+128.613419	+06.553261	+00.320000	334.6	017.100000	+00.000000	750	
+04174.350098	+35.831970	+128.613388	+06.500924	+00.350000	334.7	017.000000	+00.000000	751	
+04178.580078	+35.831852	+128.613434	+06.432266	+00.300000	334.8	017.000000	+00.000000	752	
+04182.109863	+35.831768	+128.613525	+06.363630	+00.230000	334.8	017.100000	+00.000000	753	
+04188.290039	+35.831726	+128.613586	+06.323365	+00.190000	334.8	017.000000	+00.000000	754	
+04190.200195	+35.831684	+128.613556	+06.270782	+00.190000	334.8	017.000000	+00.000000	755	
+04196.560059	+35.831596	+128.613541	+06.206664	+00.120000	334.9	017.100000	+00.000000	756	
+04202.529785	+35.831505	+128.613617	+06.114206	+00.080000	334.9	017.100000	+00.000000	757	
+04207.140137	+35.831470	+128.613739	+06.004834	+00.050000	334.9	017.100000	+00.000000	758	
+04213.930176	+35.831429	+128.613770	+05.879148	+00.030000	334.9	017.100000	+00.000000	759	
+04217.290039	+35.831360	+128.613800	+05.742658	+00.080000	334.8	017.000000	+00.000000	760	
+04222.770020	+35.831291	+128.613876	+05.612033	-00.010000	334.6	017.000000	+00.000000	761	
+04225.930176	+35.831276	+128.613953	+05.508109	-00.080000	334.4	017.000000	+00.000000	762	
+04232.910156	+35.831276	+128.613998	+05.414287	-00.120000	334.2	017.000000	+00.000000	763	
+04239.649902	+35.831234	+128.613983	+05.307384	-00.120000	334.0	016.900000	+00.000000	764	
+04243.180176	+35.831150	+128.613937	+05.196853	-00.120000	333.7	016.900000	+00.000000	765	
+04250.479980	+35.831085	+128.613907	+05.105252	-00.170000	333.1	017.000000	+00.000000	766	
+04255.100098	+35.831074	+128.613907	+04.995001	-00.130000	332.3	017.000000	+00.000000	767	
+04256.859863	+35.831100	+128.613937	+04.894670	-00.150000	331.9	017.000000	+00.000000	768	
+04263.899902	+35.831120	+128.613968	+04.806530	-00.190000	331.3	017.000000	+00.000000	769	
+04269.740234	+35.831062	+128.613983	+04.719724	-00.190000	330.8	016.900000	+00.000000	770	
+04273.589844	+35.830956	+128.613983	+04.623452	-00.260000	330.6	017.000000	+00.000000	771	
+04283.310059	+35.830872	+128.614014	+04.510619	-00.350000	330.4	016.900000	+00.000000	772	
+04290.729980	+35.830868	+128.614044	+04.392651	-00.390000	330.2	016.799999	+00.000000	773	
+04297.819824	+35.830894	+128.614090	+04.267921	-00.420000	329.9	016.799999	+00.000000	774	
+04305.189941	+35.830887	+128.614151	+04.161495	-00.460000	329.4	016.900000	+00.000000	775	
+04312.930176	+35.830849	+128.614182	+04.040061	-00.550000	329.3	016.900000	+00.000000	776	
+04316.459961	+35.830814	+128.614151	+03.906044	-00.620000	329.2	017.000000	+00.000000	777	
+04320.830078	+35.830769	+128.614090	+03.817924	-00.640000	328.9	016.799999	+00.000000	778	
+04330.000000	+35.830719	+128.614105	+03.732653	-00.660000	328.2	017.000000	+00.000000	779	
+04331.509766	+35.830700	+128.614182	+03.654694	-00.680000	327.7	017.000000	+00.000000	780	
+04336.060059	+35.830746	+128.614258	+03.575477	-00.750000	327.3	017.000000	+00.000000	781	
+04341.754883	+35.830719	+128.614288	+03.521026	-00.740000	327.0	017.049999	+00.000000	782	
+04347.450195	+35.830696	+128.614304	+03.460298	-00.730000	326.5	017.100000	+00.000000	783	
+04352.350098	+35.830654	+128.614288	+03.389791	-00.840000	326.1	017.000000	+00.000000	784	
